Price,Beds,Baths,sq.ft,Floor,Units,Northern_Exposure,Southern_Exposure,Eastern_Exposure,Western_Exposure,Balcony,Walk_In_Closet,Fireplace,City_Skyline,Kitchen_Island,Stainless_Appliances,Renovated,Office_Space,Days_Till_Available,Estimated_Vacancy
3034,1,1,750,2,368,0,0,0,1,0,0,0,0,0,0,1,0,29,0.1005434783
3053,1,1,750,4,368,0,1,1,0,1,0,0,0,0,0,1,0,22,0.1005434783
3173,1,1,750,1,368,0,1,0,1,0,0,0,0,0,0,1,0,36,0.1005434783
3303,1,1,872,2,368,0,0,0,1,0,0,0,0,0,0,1,0,29,0.1005434783
3501,1,1,990,1,368,0,0,0,1,1,0,0,0,0,0,0,0,50,0.1005434783
3250,2,2,1054,1,368,1,0,0,0,0,1,0,0,0,0,0,0,0,0.1005434783
3379,2,2,1103,1,368,0,0,0,1,0,0,0,0,0,0,0,0,3,0.1005434783
3404,2,2,1054,2,368,0,0,0,1,1,1,0,0,0,0,0,0,30,0.1005434783
3424,2,2,1054,2,368,0,0,0,1,1,1,0,0,0,0,0,0,37,0.1005434783
3532,2,2,1103,2,368,0,0,1,0,0,0,0,0,0,0,0,0,62,0.1005434783
3568,2,2,1103,3,368,0,1,0,1,0,0,0,0,0,0,1,0,0,0.1005434783
3712,2,2,1266,2,368,0,1,1,0,0,1,0,0,0,0,0,0,0,0.1005434783
3752,2,2,1266,4,368,1,0,1,0,0,1,0,0,0,0,0,0,0,0.1005434783
3829,2,2,1266,1,368,0,1,1,0,0,1,0,0,0,0,0,0,29,0.1005434783
3879,2,2,1266,2,368,1,0,0,1,0,1,0,0,0,0,1,0,1,0.1005434783
4066,2,2,1266,1,368,1,0,1,0,0,1,0,0,0,0,1,0,0,0.1005434783
2492,1,1,597,2,198,1,0,0,0,0,0,0,0,0,0,1,0,0,0.07070707071
2524,1,1,597,2,198,1,0,0,0,0,0,0,0,0,0,1,0,30,0.07070707071
2528,1,1,597,2,198,1,0,0,0,0,0,0,0,0,0,1,0,0,0.07070707071
2549,1,1,597,2,198,0,0,0,1,0,0,0,0,0,0,1,0,0,0.07070707071
2568,1,1,597,2,198,1,0,0,0,0,0,0,0,0,0,1,0,0,0.07070707071
2640,1,1,597,2,198,1,0,0,0,0,0,0,0,0,0,1,0,0,0.07070707071
2993,2,1,773,1,198,0,0,1,0,0,0,0,0,0,0,1,0,0,0.07070707071
3135,2,1,773,1,198,0,0,0,1,0,0,0,0,0,0,1,0,0,0.07070707071
3135,2,1,773,1,198,0,0,1,0,0,0,0,0,0,0,1,0,5,0.07070707071
3147,2,1,773,2,198,0,1,0,0,0,0,0,0,0,0,1,0,0,0.07070707071
3236,2,1,773,1,198,0,1,0,0,0,0,0,0,0,0,1,0,5,0.07070707071
3320,2,1,773,1,198,0,1,0,0,0,0,0,0,0,0,1,0,38,0.07070707071
3408,2,2,888,2,198,0,1,0,0,0,0,0,0,0,0,1,0,17,0.07070707071
3468,2,2,888,2,198,0,0,1,0,0,0,0,0,0,0,1,0,14,0.07070707071
2047,0,1,520,3,510,0,0,0,0,1,0,0,0,0,0,0,0,0,0.06666666667
2061,0,1,546,2,510,0,0,0,0,0,0,0,0,0,0,0,0,28,0.06666666667
2108,0,1,546,1,510,0,0,0,0,0,0,0,0,0,0,0,0,20,0.06666666667
2117,0,1,520,1,510,0,0,0,0,0,0,0,0,0,0,0,0,33,0.06666666667
2226,1,1,624,2,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666667
2240,1,1,520,2,510,0,0,0,0,0,0,0,0,0,0,0,0,26,0.06666666667
2244,1,1,520,3,510,0,0,0,0,0,0,0,0,0,0,0,0,3,0.06666666667
2244,1,1,520,3,510,0,0,0,0,0,0,0,0,0,0,0,0,5,0.06666666667
2255,1,1,520,2,510,0,0,0,0,0,0,0,0,0,0,0,0,33,0.06666666667
2270,1,1,598,2,510,0,0,0,0,0,0,0,0,0,0,0,0,3,0.06666666667
2287,1,1,520,1,510,0,0,0,0,0,0,0,0,0,0,0,0,8,0.06666666667
2314,1,1,598,3,510,0,0,0,0,0,0,0,0,0,0,0,0,28,0.06666666667
2337,1,1,520,1,510,0,0,0,0,0,0,0,0,0,0,0,0,4,0.06666666667
2337,1,1,520,1,510,0,0,0,0,0,0,0,0,0,0,0,0,37,0.06666666667
2341,1,1,624,1,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666667
2360,1,1,624,3,510,0,0,0,0,0,0,0,0,0,0,0,0,34,0.06666666667
2368,1,1,624,1,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666667
2373,1,1,520,1,510,0,0,0,0,0,0,0,0,0,0,0,0,17,0.06666666667
2373,1,1,624,1,510,0,0,0,0,0,0,0,0,0,0,0,0,21,0.06666666667
2377,1,1,674,3,510,0,0,0,0,0,0,0,0,0,0,0,0,4,0.06666666667
2403,1,1,624,1,510,0,0,0,0,0,0,0,0,0,0,0,0,30,0.06666666667
2424,1,1,674,3,510,0,0,0,0,0,0,0,0,0,0,0,0,28,0.06666666667
2482,1,1,674,1,510,0,0,0,0,0,0,0,0,0,0,0,0,35,0.06666666667
2543,1,1,754,2,510,0,0,0,0,0,0,0,0,0,0,0,1,11,0.06666666667
2549,1,1,754,1,510,0,0,0,0,0,0,0,0,0,0,0,0,35,0.06666666667
2985,2,1,806,2,510,0,0,0,0,0,0,0,0,0,0,0,0,33,0.06666666667
3006,2,1,806,3,510,0,0,0,0,0,0,0,0,0,0,0,0,8,0.06666666667
3023,2,1,806,1,510,0,0,0,0,0,0,0,0,0,0,0,0,8,0.06666666667
3229,2,2,1014,3,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666667
3229,2,2,1014,3,510,0,0,0,0,0,0,0,0,0,0,0,0,8,0.06666666667
3235,2,2,1014,2,510,0,0,0,0,0,0,0,0,0,0,0,0,10,0.06666666667
3235,2,2,1014,2,510,0,0,0,0,0,0,0,0,0,0,0,0,10,0.06666666667
3314,2,2,1014,1,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666667
3347,2,2,1014,2,510,0,0,0,0,0,0,0,0,0,0,0,0,33,0.06666666667
2428,1,1,600,1,192,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05208333333
2433,1,1,600,2,192,0,0,0,0,0,0,0,0,0,1,0,0,29,0.05208333333
2462,1,1,600,1,192,0,0,0,0,0,0,0,0,0,1,0,0,30,0.05208333333
2501,1,1,646,2,192,0,1,0,0,0,0,0,0,0,1,0,0,0,0.05208333333
2578,1,1,646,1,192,1,0,0,0,0,0,0,0,0,1,0,0,51,0.05208333333
3133,2,2,850,2,192,0,0,0,0,0,0,0,0,0,1,0,0,30,0.05208333333
3179,2,2,875,2,192,0,0,0,0,0,0,0,0,0,1,0,0,6,0.05208333333
3239,2,1,808,2,192,0,0,0,1,0,0,0,0,0,0,0,0,6,0.05208333333
3254,2,1,808,1,192,0,1,0,0,0,0,0,0,0,1,0,0,5,0.05208333333
3303,2,2,875,1,192,0,0,0,0,0,0,0,0,0,1,0,0,31,0.05208333333
2527,1,1,722,1,87,1,0,1,0,0,0,0,0,0,0,0,0,6,0.1609195402
2527,1,1,722,1,87,0,1,0,1,0,0,0,0,0,0,0,0,7,0.1609195402
2620,1,1,722,4,87,0,1,0,1,0,0,0,0,0,0,0,0,26,0.1609195402
3226,1,1,740,12,87,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1609195402
3255,1,1,700,11,87,0,0,0,0,0,0,0,1,0,0,0,0,33,0.1609195402
2995,2,1,955,3,87,1,1,1,0,0,0,0,0,0,0,0,0,0,0.1609195402
3236,2,1,961,3,87,0,1,0,1,0,0,0,0,0,0,0,0,20,0.1609195402
3260,2,1,961,3,87,1,0,1,0,0,0,0,0,0,0,0,0,0,0.1609195402
3282,2,1,961,1,87,0,1,0,1,0,0,0,0,0,1,0,0,0,0.1609195402
3310,2,2,965,1,87,1,0,0,1,0,0,0,0,0,0,0,0,33,0.1609195402
4408,2,2,1170,3,87,0,0,0,0,0,0,0,0,0,0,0,0,41,0.1609195402
4090,3,2,1381,3,87,1,0,0,1,0,0,0,0,0,0,0,0,0,0.1609195402
4117,3,2,1381,1,87,0,1,1,0,0,0,0,0,0,0,0,0,7,0.1609195402
4930,3,3,1590,9,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1609195402
3038,1,1,651,3,575,0,0,1,0,0,0,0,0,0,0,0,0,34,0.03652173913
3045,1,1,651,1,575,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03652173913
3053,1,1,651,2,575,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03652173913
3053,1,1,651,2,575,1,0,1,0,0,0,0,0,0,0,0,0,14,0.03652173913
3054,1,1,651,3,575,0,0,0,1,0,0,0,0,0,0,0,0,13,0.03652173913
3065,1,1,651,3,575,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03652173913
3076,1,1,651,1,575,0,0,1,0,0,0,0,0,0,0,0,0,7,0.03652173913
3157,1,1,713,1,575,0,0,1,0,1,0,0,0,0,0,0,0,27,0.03652173913
3207,1,1,713,1,575,0,0,0,1,1,0,0,0,0,0,0,0,0,0.03652173913
3208,1,1,713,1,575,0,0,0,1,0,0,0,0,0,0,0,0,55,0.03652173913
3261,1,1,713,1,575,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03652173913
3992,2,2,1066,1,575,0,0,1,0,1,0,0,0,0,0,0,0,0,0.03652173913
4146,2,2,1066,1,575,0,0,1,0,1,0,0,0,0,0,0,0,0,0.03652173913
4259,2,1,1003,3,575,1,0,0,0,0,0,1,0,0,0,0,0,21,0.03652173913
4260,2,2,1066,2,575,1,0,0,0,0,0,1,0,0,0,0,0,63,0.03652173913
4288,2,2,1177,2,575,0,0,0,1,0,0,1,0,0,0,0,0,7,0.03652173913
4319,2,2,1177,2,575,0,0,1,0,0,0,1,0,0,0,0,0,20,0.03652173913
4377,2,2,1177,2,575,0,0,0,1,0,0,1,0,0,0,0,0,12,0.03652173913
4494,2,2,1177,1,575,0,0,1,0,1,0,0,0,0,0,0,0,34,0.03652173913
5382,3,2,1384,2,575,0,0,1,0,1,0,1,0,0,0,0,0,34,0.03652173913
5568,3,2,1384,3,575,0,0,0,1,1,0,1,0,0,0,0,0,45,0.03652173913
2855,1,1,748,2,232,1,0,0,0,1,0,0,0,0,0,0,0,59,0.03017241379
3165,2,2,1043,2,232,0,0,0,1,0,0,0,0,0,0,0,0,3,0.03017241379
3249,2,2,1043,2,232,0,0,1,0,0,0,0,0,0,0,0,0,3,0.03017241379
3275,2,2,1043,2,232,0,0,0,1,0,0,0,0,0,0,0,0,3,0.03017241379
3312,2,2,1043,2,232,1,0,0,0,0,0,0,0,0,0,0,0,3,0.03017241379
3360,2,2,1043,2,232,0,0,0,1,0,0,0,0,0,0,0,0,37,0.03017241379
3420,2,2,1043,2,232,1,0,0,0,0,0,0,0,0,0,0,0,36,0.03017241379
2910,1,1,712,2,168,0,0,1,0,0,0,0,0,0,1,0,0,0,0.07738095238
2973,1,1,712,2,168,0,1,0,1,0,0,0,0,0,0,0,0,3,0.07738095238
3035,1,1,712,2,168,0,0,1,0,0,0,0,0,0,1,0,0,0,0.07738095238
3053,1,1,743,2,168,0,0,0,1,0,0,0,0,0,1,0,0,0,0.07738095238
3054,1,1,712,2,168,0,1,1,0,0,0,0,0,0,1,0,0,29,0.07738095238
3103,1,1,743,2,168,0,1,0,0,0,0,0,0,0,1,0,0,29,0.07738095238
3319,2,2,963,2,168,1,0,0,1,0,0,0,0,0,1,0,0,0,0.07738095238
3419,2,2,963,2,168,0,0,1,0,0,0,0,0,0,1,0,0,28,0.07738095238
3536,2,2,1108,1,168,0,0,0,1,0,0,0,0,0,1,0,0,10,0.07738095238
3569,2,2,1108,2,168,0,1,0,0,0,0,0,0,0,1,0,0,34,0.07738095238
3594,2,2,1108,2,168,1,0,0,0,0,0,0,0,0,1,0,0,3,0.07738095238
3674,2,2,1108,2,168,0,0,0,1,0,0,0,0,0,1,0,0,37,0.07738095238
3676,2,2,1108,1,168,1,0,0,0,0,0,0,0,0,1,0,0,58,0.07738095238
2811,1,1,730,2,304,0,0,0,1,0,0,1,0,0,0,1,0,20,0.06578947368
2826,1,1,551,1,304,0,0,1,0,1,0,0,0,0,0,1,0,0,0.06578947368
2876,1,1,730,2,304,0,0,0,1,0,0,1,0,0,0,1,0,23,0.06578947368
2891,1,1,551,2,304,0,0,0,0,0,0,0,0,0,0,1,0,37,0.06578947368
2902,1,1,730,2,304,1,0,0,0,0,0,1,0,0,0,1,0,24,0.06578947368
3113,1,1,726,3,304,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06578947368
3077,2,1,775,2,304,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06578947368
3130,2,1,775,1,304,0,0,0,0,0,0,0,0,0,0,1,0,1,0.06578947368
3167,2,1,775,1,304,0,0,0,0,0,0,0,0,0,0,0,0,23,0.06578947368
3167,2,1,775,2,304,0,0,0,0,0,0,0,0,0,0,1,0,34,0.06578947368
3192,2,1,775,2,304,0,0,0,0,0,0,0,0,0,0,1,0,41,0.06578947368
3385,2,2,1000,1,304,0,1,0,0,0,0,0,0,0,0,1,0,44,0.06578947368
3392,2,2,1000,1,304,0,0,0,1,0,0,0,0,0,0,1,0,2,0.06578947368
3414,2,2,1000,2,304,0,0,0,0,1,0,1,0,0,0,1,0,104,0.06578947368
3418,2,2,1000,2,304,0,0,0,1,0,0,1,0,0,0,1,0,0,0.06578947368
3453,2,2,1000,2,304,1,0,0,0,0,0,1,0,0,0,0,0,32,0.06578947368
3498,2,2,1000,2,304,0,0,0,0,1,0,1,0,0,0,1,0,15,0.06578947368
3561,2,2,1006,2,304,1,0,0,0,0,0,1,0,0,0,1,0,48,0.06578947368
3599,2,2,916,3,304,0,0,0,0,0,0,0,0,0,0,1,0,40,0.06578947368
3677,2,2,916,1,304,0,0,0,0,1,0,0,0,0,0,1,0,35,0.06578947368
3320,0,1,512,7,137,0,0,0,0,0,0,0,0,0,0,0,0,31,0.03649635036
3610,1,1,867,5,137,0,0,0,0,0,0,0,0,0,0,0,0,30,0.03649635036
4160,2,1,898,6,137,0,0,0,0,0,0,0,0,0,0,0,0,36,0.03649635036
4445,2,2,1151,4,137,0,0,0,0,0,0,0,0,0,0,0,0,31,0.03649635036
4460,2,2,1117,4,137,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03649635036
2275,0,1,483,4,123,1,0,0,1,1,0,0,0,0,0,0,0,31,0.0406504065
2375,1,1,680,3,123,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0406504065
2435,1,1,680,4,123,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0406504065
2446,1,1,680,2,123,1,0,0,1,1,0,0,0,0,0,0,0,31,0.0406504065
3251,2,2,1020,2,123,1,0,0,1,1,0,0,0,0,0,0,0,29,0.0406504065
2797,2,2,1029,1,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046875
2858,2,2,1029,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046875
2862,2,2,1029,2,256,0,0,0,0,0,0,0,0,0,0,0,0,2,0.046875
2872,2,2,1029,1,256,0,0,0,0,0,0,0,0,0,0,0,0,20,0.046875
2880,2,2,1029,2,256,0,0,0,0,0,0,0,0,0,0,0,0,8,0.046875
2885,2,2,1029,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046875
2885,2,2,1029,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046875
2887,2,2,1029,2,256,0,0,0,0,0,0,0,0,0,0,0,0,23,0.046875
2933,2,2,1029,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046875
2933,2,2,1029,2,256,0,0,0,0,0,0,0,0,0,0,0,0,3,0.046875
2943,2,2,1029,2,256,0,0,0,0,0,0,0,0,0,0,1,0,0,0.046875
2978,2,2,1029,2,256,0,0,0,0,0,0,0,0,0,0,0,0,38,0.046875
1728,0,1,410,2,208,0,0,1,0,0,0,0,0,0,0,1,0,0,0.08173076923
1728,0,1,410,2,208,0,0,1,0,0,0,0,0,0,0,1,0,14,0.08173076923
1738,0,1,410,2,208,0,0,1,0,0,0,0,0,0,0,1,0,16,0.08173076923
1808,1,1,600,2,208,1,0,0,0,0,0,0,0,0,0,1,0,0,0.08173076923
1900,1,1,600,2,208,0,1,0,0,0,0,0,0,0,0,1,0,0,0.08173076923
1900,1,1,600,2,208,1,0,0,0,0,0,0,0,0,0,1,0,0,0.08173076923
1975,1,1,600,1,208,0,0,1,0,0,0,0,0,0,0,1,0,0,0.08173076923
1983,1,1,600,1,208,0,0,0,1,1,0,0,0,0,0,1,0,0,0.08173076923
1983,1,1,600,1,208,1,0,0,0,0,0,0,0,0,0,1,0,0,0.08173076923
1988,1,1,600,1,208,0,0,1,0,0,0,0,0,0,0,1,0,0,0.08173076923
1993,1,1,600,1,208,0,0,0,1,1,0,0,0,0,0,1,0,17,0.08173076923
1993,1,1,600,1,208,0,0,0,1,1,0,0,0,0,0,1,0,20,0.08173076923
2536,2,2,800,1,208,1,0,0,0,0,0,0,0,0,0,1,0,0,0.08173076923
2619,2,2,800,1,208,1,0,0,0,0,0,0,0,0,0,1,0,2,0.08173076923
2624,2,2,800,1,208,0,1,0,0,0,0,0,0,0,0,1,0,10,0.08173076923
2648,2,2,800,1,208,1,0,1,0,0,0,0,0,0,0,1,0,2,0.08173076923
2669,2,2,850,1,208,0,0,1,0,0,0,0,0,0,0,1,0,2,0.08173076923
2039,1,1,716,2,174,0,0,0,1,0,0,0,0,0,0,0,0,11,0.05747126437
2058,1,1,716,3,174,0,0,1,0,0,0,0,0,0,0,0,0,11,0.05747126437
2095,1,1,716,1,174,0,0,0,1,0,0,0,0,0,0,0,0,10,0.05747126437
2115,1,1,716,1,174,0,1,0,0,0,0,0,0,0,0,0,0,27,0.05747126437
2123,1,1,716,1,174,0,0,1,0,0,0,0,0,0,0,0,0,15,0.05747126437
2143,1,1,716,3,174,0,1,0,0,0,0,0,0,0,0,0,0,37,0.05747126437
2482,2,2,913,2,174,0,1,0,0,0,0,0,0,0,0,0,0,11,0.05747126437
2532,2,2,913,1,174,0,1,0,0,0,0,0,0,0,0,0,0,6,0.05747126437
2532,2,2,913,1,174,1,0,0,0,0,0,0,0,0,0,0,0,7,0.05747126437
2550,2,2,913,1,174,0,0,0,1,0,0,0,0,0,0,0,0,3,0.05747126437
3230,1,1,750,1,100,0,1,0,1,0,0,0,0,0,0,0,0,30,0.04
3283,1,1,750,2,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04
3711,2,2,980,1,100,1,0,1,0,1,0,0,0,0,0,0,0,0,0.04
4037,2,2,980,2,100,0,1,1,0,1,0,0,0,0,0,0,0,0,0.04
2257,1,1,723,3,322,0,0,0,0,1,0,0,0,0,1,0,0,0,0.06211180124
2419,1,1,786,4,322,0,1,0,1,1,0,0,0,0,1,0,0,8,0.06211180124
2447,1,1,723,3,322,1,0,0,1,1,0,0,0,0,1,0,0,33,0.06211180124
2490,1,1,786,5,322,0,1,1,0,1,0,1,0,0,1,0,0,7,0.06211180124
2546,1,1,798,5,322,0,0,0,0,1,0,1,0,0,1,0,0,7,0.06211180124
2679,1,1,925,4,322,0,1,0,0,1,0,0,0,0,1,0,0,29,0.06211180124
2732,1,1,925,5,322,0,0,0,0,1,0,1,0,0,1,0,0,0,0.06211180124
2865,1,1,1050,1,322,1,0,1,0,0,0,0,0,0,1,0,0,69,0.06211180124
2919,2,1,982,3,322,0,0,0,0,1,0,0,0,0,1,0,0,0,0.06211180124
3032,2,1,982,4,322,0,0,0,0,1,0,0,0,0,1,0,0,0,0.06211180124
3076,2,2,1039,2,322,0,0,0,0,1,0,0,0,0,1,0,0,5,0.06211180124
3097,2,1,982,3,322,0,0,0,0,1,0,0,0,0,1,0,0,0,0.06211180124
3103,2,1,982,5,322,0,0,0,0,1,0,1,0,0,1,0,0,6,0.06211180124
3141,2,2,1039,5,322,0,1,0,0,1,0,1,0,0,0,0,0,20,0.06211180124
3182,2,2,1147,3,322,1,0,1,0,1,0,0,0,0,1,0,0,32,0.06211180124
3184,2,2,1039,5,322,1,0,1,0,1,0,1,0,0,1,0,0,0,0.06211180124
4022,3,2,1421,2,322,0,1,1,0,1,0,0,0,0,1,0,0,23,0.06211180124
4046,3,2,1421,4,322,1,0,1,0,1,0,0,0,0,1,0,0,24,0.06211180124
4066,3,2,1421,4,322,0,0,0,0,1,0,0,0,0,1,0,0,38,0.06211180124
4513,3,2,1771,2,322,0,1,0,0,0,0,0,0,0,1,0,0,37,0.06211180124
2217,1,1,829,2,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05882352941
2286,1,1,829,2,442,0,0,0,0,0,0,0,0,0,0,0,0,15,0.05882352941
2287,1,1,829,2,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05882352941
2287,1,1,829,2,442,0,0,0,0,0,0,0,0,0,0,0,0,3,0.05882352941
2292,1,1,829,2,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05882352941
2298,1,1,829,2,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05882352941
2308,1,1,829,2,442,0,0,0,0,0,0,0,0,0,0,0,0,10,0.05882352941
2335,1,1,829,3,442,0,0,0,0,0,0,1,0,0,0,0,0,24,0.05882352941
2339,1,1,829,3,442,0,0,0,0,0,0,0,0,0,0,0,0,51,0.05882352941
2341,1,1,829,3,442,0,0,0,0,0,0,0,0,0,0,0,0,24,0.05882352941
2342,1,1,829,2,442,0,0,0,0,0,0,0,0,0,0,0,0,22,0.05882352941
2367,1,1,829,2,442,0,0,0,0,0,0,0,0,0,0,0,0,29,0.05882352941
2881,2,2,1065,2,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05882352941
2881,2,2,1065,3,442,0,0,0,0,0,0,1,0,0,0,0,0,0,0.05882352941
2881,2,2,1065,2,442,0,0,0,0,0,0,0,0,0,0,0,0,3,0.05882352941
2912,2,2,1065,1,442,0,0,0,0,0,0,0,0,0,0,0,0,2,0.05882352941
2943,2,2,1096,1,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05882352941
2974,2,2,1096,1,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05882352941
2997,2,2,1096,2,442,0,0,0,0,0,0,0,0,0,0,0,0,24,0.05882352941
3011,2,2,1096,3,442,0,0,0,0,0,0,0,0,0,0,0,0,30,0.05882352941
3051,2,2,1096,3,442,0,0,0,0,0,0,0,0,0,0,0,0,79,0.05882352941
3073,2,2,1096,1,442,0,0,0,0,0,0,0,0,0,0,0,0,30,0.05882352941
3104,2,2,1096,1,442,0,0,0,0,0,0,0,0,0,0,0,0,30,0.05882352941
3411,3,3,1511,2,442,0,0,0,0,0,0,0,0,0,0,0,0,6,0.05882352941
3481,3,3,1511,2,442,0,0,0,0,0,0,0,0,0,0,0,0,24,0.05882352941
3622,3,3,1511,1,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05882352941
2374,1,1,796,3,324,0,1,0,0,1,0,0,0,0,0,0,0,8,0.0524691358
2454,1,1,796,3,324,0,0,1,0,1,0,1,0,0,0,1,0,0,0.0524691358
2462,1,1,796,2,324,1,0,0,0,1,0,0,0,0,0,1,0,11,0.0524691358
2481,1,1,796,2,324,0,1,0,0,1,0,0,0,0,0,1,0,16,0.0524691358
2506,1,1,796,2,324,0,1,0,0,1,0,0,0,0,0,1,0,29,0.0524691358
2569,1,1,796,1,324,1,0,0,0,0,0,0,0,0,0,1,0,30,0.0524691358
2625,1,1,796,1,324,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0524691358
3015,2,2,1092,3,324,0,0,1,0,1,0,0,0,0,0,0,0,47,0.0524691358
3033,2,2,1007,2,324,0,0,1,0,1,0,0,0,0,0,1,0,22,0.0524691358
3043,2,2,1092,3,324,0,1,0,0,1,0,1,0,0,0,1,0,16,0.0524691358
3047,2,2,1092,2,324,0,0,1,0,1,0,0,0,0,0,1,0,19,0.0524691358
3216,2,2,1092,1,324,0,0,0,1,0,0,0,0,0,0,1,0,22,0.0524691358
3237,2,2,1092,1,324,0,0,1,0,0,0,0,0,0,0,1,0,26,0.0524691358
3243,2,2,1092,1,324,0,1,0,0,0,0,0,0,0,0,1,0,36,0.0524691358
3639,3,3,1305,3,324,1,0,0,0,1,0,1,0,0,0,0,0,22,0.0524691358
3832,3,3,1305,2,324,1,0,0,0,1,0,0,0,0,0,1,0,15,0.0524691358
3965,3,3,1305,1,324,0,1,0,0,0,0,0,0,0,0,1,0,36,0.0524691358
2795,1,1,748,1,180,0,0,0,1,0,0,0,0,0,0,1,0,15,0.02222222222
2825,1,1,748,1,180,1,0,0,0,0,0,0,0,0,0,1,0,29,0.02222222222
2838,1,1,748,1,180,0,1,0,0,0,0,0,0,0,0,1,0,54,0.02222222222
2845,1,1,748,1,180,0,0,0,1,0,0,0,0,0,0,1,0,29,0.02222222222
2464,1,1,556,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04166666667
2577,1,1,556,1,192,0,0,0,0,0,0,0,0,0,0,0,0,31,0.04166666667
2616,1,1,693,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04166666667
2694,2,1,804,2,192,0,0,0,0,0,0,0,0,0,0,0,0,6,0.04166666667
2961,2,2,915,2,192,0,0,0,0,0,0,0,0,0,0,0,0,17,0.04166666667
3077,2,2.5,1125,2,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04166666667
3133,2,2.5,1125,2,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04166666667
3306,2,2.5,1125,2,192,0,0,0,0,0,0,0,0,0,0,0,0,48,0.04166666667
2653,1,1,600,3,175,0,0,0,1,0,0,0,0,0,0,1,0,0,0.06285714286
2658,1,1,600,2,175,0,1,0,0,0,0,0,0,0,0,1,0,5,0.06285714286
2718,1,1,600,1,175,0,0,1,0,0,0,0,0,0,0,1,0,0,0.06285714286
2796,2,2,800,2,175,0,0,0,1,0,0,0,0,0,0,1,0,0,0.06285714286
2863,2,2,850,2,175,0,0,1,0,0,0,0,0,0,0,1,0,7,0.06285714286
2878,2,2,850,2,175,0,0,1,0,0,0,0,0,0,0,1,0,7,0.06285714286
2897,2,2,800,1,175,0,0,1,0,0,0,0,0,0,0,1,0,0,0.06285714286
2902,2,2,800,1,175,0,0,1,0,0,0,0,0,0,0,1,0,16,0.06285714286
2932,2,2,850,2,175,0,0,1,0,0,0,0,0,0,0,1,0,20,0.06285714286
2938,2,2,850,2,175,0,0,0,1,0,0,0,0,0,0,1,0,30,0.06285714286
2973,2,2,850,1,175,0,0,0,1,0,0,0,0,0,0,1,0,0,0.06285714286
2107,1,1,620,2,410,0,0,0,0,0,0,0,0,0,0,0,0,4,0.1073170732
2107,1,1,620,1,410,0,0,0,0,0,0,0,0,0,0,0,0,10,0.1073170732
2107,1,1,620,2,410,0,0,0,0,0,0,0,0,0,0,0,0,10,0.1073170732
2107,1,1,620,2,410,0,0,0,0,0,0,0,0,0,0,0,0,41,0.1073170732
2122,1,1,620,2,410,0,0,0,0,0,0,0,0,0,0,0,0,7,0.1073170732
2167,1,1,620,2,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1073170732
2167,1,1,620,1,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1073170732
2172,1,1,620,2,410,0,0,0,0,0,0,0,0,0,0,0,0,29,0.1073170732
2189,1,1,620,1,410,0,0,0,0,0,0,0,0,0,0,0,0,39,0.1073170732
2190,1,1,676,2,410,0,0,0,0,0,0,0,0,0,0,0,0,10,0.1073170732
2190,1,1,676,2,410,0,0,0,0,0,0,0,0,0,0,0,0,39,0.1073170732
